fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
02/11/2021,29,976,31,0,792,22,352,57,12
03/11/2021,43,976,84,0,812,70,194,45,17
04/11/2021,32,1037,58,0,479,70,17,52,12
05/11/2021,41,1023,27,0,493,62,381,33,23
06/11/2021,39,985,22,1,885,2,465,60,23
07/11/2021,36,1050,79,0,486,9,230,56,25
08/11/2021,33,1047,24,1,676,25,317,49,19
09/11/2021,27,1031,70,0,393,11,15,36,27
10/11/2021,31,834,43,1,948,84,374,55,19
11/11/2021,31,1036,57,1,599,86,464,56,20
12/11/2021,25,992,42,1,782,82,164,40,11
13/11/2021,33,1061,29,1,943,25,474,42,20
14/11/2021,26,1056,64,0,431,72,245,59,26
15/11/2021,26,973,70,1,980,30,110,41,14
16/11/2021,29,962,56,1,995,42,52,55,15
17/11/2021,35,1018,43,1,110,18,369,36,21
18/11/2021,34,1001,70,0,595,35,335,73,22
19/11/2021,37,964,42,0,902,11,47,34,17
20/11/2021,33,1092,57,0,522,12,353,51,21
21/11/2021,39,982,28,0,481,80,454,46,23
22/11/2021,24,938,24,1,722,52,341,67,11
23/11/2021,35,1029,78,0,710,83,428,35,33
24/11/2021,24,992,88,0,163,49,416,46,19
25/11/2021,29,942,23,1,757,59,409,53,15
26/11/2021,27,936,48,0,839,63,485,62,16
27/11/2021,36,1047,53,0,683,47,492,55,21
28/11/2021,33,984,28,1,630,76,21,57,15
29/11/2021,26,1002,28,0,993,3,40,43,16
30/11/2021,21,1025,47,1,737,57,145,50,11
01/12/2021,33,1015,71,0,497,83,85,64,19
02/12/2021,33,1018,65,0,465,43,130,62,17
03/12/2021,27,1049,88,0,448,83,302,36,19
04/12/2021,31,989,83,1,515,61,84,57,13
05/12/2021,47,1015,43,0,683,95,200,49,20
06/12/2021,34,1037,90,1,407,69,39,38,11
07/12/2021,34,1063,100,0,625,11,122,38,13
08/12/2021,41,1083,98,1,127,40,304,63,5
09/12/2021,32,983,55,0,108,67,9,47,15
10/12/2021,40,1161,56,1,362,30,1,46,23
11/12/2021,32,963,69,0,494,47,287,53,20
12/12/2021,26,1042,23,1,538,50,24,58,11
13/12/2021,18,991,77,1,408,61,113,48,13
14/12/2021,40,987,22,1,871,1,28,55,11
15/12/2021,40,962,96,0,673,35,246,67,16
16/12/2021,30,981,53,1,368,7,363,38,15
17/12/2021,40,975,91,1,298,99,12,58,15
18/12/2021,33,946,86,1,110,10,103,39,9
19/12/2021,39,989,30,1,143,68,126,60,9
20/12/2021,38,964,58,1,791,28,398,50,9
21/12/2021,44,1055,47,0,909,67,250,50,19
22/12/2021,30,1032,37,0,174,25,461,58,20
23/12/2021,36,1014,92,0,520,70,397,50,24
24/12/2021,38,968,68,0,703,10,391,48,23
25/12/2021,30,1091,27,0,702,12,402,49,27
26/12/2021,37,1025,38,1,857,97,309,43,16
27/12/2021,43,940,80,0,809,94,85,61,23
28/12/2021,25,969,32,1,550,51,52,49,11
29/12/2021,27,981,66,1,973,30,25,46,14
30/12/2021,43,932,57,0,549,86,464,40,20
31/12/2021,30,907,93,1,633,53,268,50,12
01/01/2022,25,985,60,1,823,4,195,48,17
02/01/2022,32,1009,32,1,343,15,432,55,10
03/01/2022,32,1003,86,1,814,93,205,57,20
04/01/2022,41,1004,47,1,267,34,6,51,9
05/01/2022,37,1006,23,0,633,52,431,51,20
06/01/2022,35,1016,90,0,408,99,17,56,25
07/01/2022,27,1053,95,1,186,51,488,54,20
08/01/2022,29,1002,63,0,834,92,416,53,22
09/01/2022,32,971,73,1,791,52,394,52,21
10/01/2022,40,1101,89,1,944,43,111,49,15
11/01/2022,27,1065,82,0,862,98,404,60,24
12/01/2022,35,1056,98,0,276,24,28,32,20
13/01/2022,31,1014,60,1,177,75,385,42,19
14/01/2022,33,1073,65,0,167,16,282,41,20
15/01/2022,24,1059,59,0,123,34,468,53,23
16/01/2022,34,959,89,1,886,4,172,69,16
17/01/2022,40,902,70,0,972,1,445,46,32
18/01/2022,21,1004,30,0,385,30,235,58,24
19/01/2022,32,1055,58,1,462,41,338,56,13
20/01/2022,38,1061,28,0,696,36,156,79,12
21/01/2022,44,991,22,1,873,36,341,42,12
22/01/2022,39,1010,72,1,380,17,402,57,18
23/01/2022,25,1003,97,1,316,98,193,46,19
24/01/2022,36,1026,67,0,829,27,159,54,21
25/01/2022,34,970,89,1,170,56,258,47,14
26/01/2022,32,965,23,0,656,74,73,63,11
27/01/2022,38,953,66,1,719,94,59,56,11
28/01/2022,41,953,51,0,657,86,151,57,20
29/01/2022,38,1062,80,0,373,12,287,40,23
30/01/2022,33,1061,97,0,887,44,217,51,21
31/01/2022,39,990,43,1,606,43,25,45,14
01/02/2022,42,1025,52,1,129,81,416,49,19
02/02/2022,24,1026,34,1,767,36,446,47,15
03/02/2022,36,928,31,1,492,62,277,49,14
04/02/2022,31,1027,74,0,557,84,48,47,22
05/02/2022,26,1029,70,1,298,90,384,49,20
06/02/2022,35,994,90,1,407,8,436,49,14
07/02/2022,38,927,42,1,444,28,311,38,11
08/02/2022,26,931,62,1,792,23,378,62,16
09/02/2022,39,1051,88,1,797,62,431,62,20
10/02/2022,31,923,54,0,630,20,224,63,11
11/02/2022,30,1015,63,0,182,13,267,42,17
12/02/2022,29,947,57,1,334,62,159,54,9
13/02/2022,37,877,22,0,873,6,302,68,17
14/02/2022,28,1032,57,0,633,21,453,61,18
15/02/2022,31,968,53,0,839,50,435,53,26
16/02/2022,34,1051,65,1,564,44,81,68,15
17/02/2022,34,995,64,1,869,58,111,51,13
18/02/2022,33,1137,45,0,282,92,178,55,19
19/02/2022,38,1038,60,0,816,10,78,55,23
20/02/2022,37,1016,92,1,431,29,134,54,17
21/02/2022,34,1164,98,0,162,17,490,62,22
22/02/2022,28,999,21,0,636,2,53,57,15
23/02/2022,33,1056,40,0,159,27,84,47,16
24/02/2022,35,944,59,0,353,52,104,52,21
25/02/2022,36,898,83,0,660,77,82,49,16
26/02/2022,26,974,79,1,493,7,396,63,16
27/02/2022,39,1043,72,0,439,83,58,70,23
28/02/2022,30,927,93,1,270,42,81,27,14
01/03/2022,30,1013,80,1,919,31,424,49,29
02/03/2022,34,1061,79,0,349,85,462,55,26
03/03/2022,32,983,27,1,550,83,56,56,17
04/03/2022,42,931,64,1,324,12,48,48,1
05/03/2022,35,986,70,0,446,18,312,49,21
06/03/2022,27,1030,69,1,487,73,107,34,18
07/03/2022,33,981,47,1,423,59,368,40,13
08/03/2022,26,904,29,1,575,59,381,59,10
09/03/2022,43,1050,93,0,928,88,468,75,26
10/03/2022,28,982,41,1,731,43,197,47,12
11/03/2022,37,1034,47,1,637,43,63,52,20
12/03/2022,27,976,46,1,938,7,345,42,14
13/03/2022,31,1038,77,0,161,4,212,42,24
14/03/2022,37,892,95,1,711,31,142,55,15
15/03/2022,39,933,66,0,780,2,349,68,16
16/03/2022,39,946,35,0,635,5,0,62,16
17/03/2022,35,979,75,0,286,70,89,50,20
18/03/2022,27,1022,93,1,277,2,429,55,23
19/03/2022,28,1025,20,1,681,85,251,43,18
20/03/2022,25,978,96,0,872,13,421,52,26
21/03/2022,35,1011,85,1,332,54,153,25,21
22/03/2022,32,1040,39,1,347,59,178,64,14
23/03/2022,23,1038,79,0,579,95,74,45,17
24/03/2022,32,995,92,1,857,95,318,35,17
25/03/2022,31,983,21,0,908,64,15,63,21
26/03/2022,29,943,50,1,273,35,64,52,16
27/03/2022,37,932,34,1,939,57,336,57,13
28/03/2022,23,1112,23,1,553,79,204,46,18
29/03/2022,30,1085,38,0,850,9,312,65,22
30/03/2022,33,1058,82,0,133,18,13,34,27
31/03/2022,29,1099,47,0,290,31,208,66,23
01/04/2022,27,963,65,1,238,27,148,40,13
02/04/2022,35,1061,32,0,788,45,40,35,30
03/04/2022,31,1033,96,0,996,73,259,48,31
04/04/2022,26,908,63,0,347,45,464,49,27
05/04/2022,18,1028,46,0,404,42,316,51,26
06/04/2022,22,1039,76,0,667,56,287,49,29
07/04/2022,19,933,72,0,991,9,416,51,34
08/04/2022,23,974,79,0,965,74,365,45,42
09/04/2022,26,1003,89,1,610,78,352,64,23
10/04/2022,22,1044,41,1,478,35,211,37,26
11/04/2022,27,1063,95,1,667,74,329,42,33
12/04/2022,30,999,82,1,294,91,30,43,25
13/04/2022,27,938,54,0,585,50,328,49,31
14/04/2022,23,887,51,0,146,66,285,72,23
15/04/2022,29,998,77,1,163,15,325,66,21
16/04/2022,22,972,30,1,751,96,84,47,23
17/04/2022,27,1005,49,0,976,92,372,24,36
18/04/2022,20,1039,38,0,286,98,18,60,27
19/04/2022,27,1003,35,1,815,19,312,49,20
20/04/2022,25,948,64,0,873,13,354,53,30
21/04/2022,29,1032,95,1,617,66,454,53,29
22/04/2022,25,982,50,0,203,1,379,47,33
23/04/2022,28,1034,43,1,949,37,226,55,22
24/04/2022,18,1056,86,0,929,90,474,49,32
25/04/2022,27,1024,66,0,607,43,358,52,33
26/04/2022,29,1046,73,1,908,53,297,50,35
27/04/2022,21,1017,65,1,424,25,331,52,17
28/04/2022,29,979,65,0,876,48,217,43,28
29/04/2022,31,956,51,0,285,55,59,60,20
30/04/2022,34,976,98,0,696,20,208,57,28
01/05/2022,30,1038,83,0,251,13,230,41,36
02/05/2022,21,1058,20,1,972,83,96,46,21
03/05/2022,19,1021,81,1,624,11,32,49,21
04/05/2022,18,996,50,1,964,41,228,60,21
05/05/2022,29,920,45,0,183,87,23,45,24
06/05/2022,19,1011,22,0,784,20,46,54,33
07/05/2022,16,932,32,1,633,9,158,37,19
08/05/2022,20,1020,73,1,282,68,250,45,23
09/05/2022,25,1036,38,1,865,43,218,67,18
10/05/2022,16,1034,94,0,746,42,67,61,26
11/05/2022,32,956,85,0,567,62,109,59,32
12/05/2022,26,1062,61,0,426,88,276,49,28
13/05/2022,31,954,68,1,885,70,210,42,27
14/05/2022,32,991,40,1,222,48,263,59,18
15/05/2022,23,1022,40,0,492,78,390,45,33
16/05/2022,27,974,61,0,834,47,7,50,14
17/05/2022,26,1030,41,1,914,27,88,58,35
18/05/2022,22,996,99,0,141,27,320,43,15
19/05/2022,33,965,99,1,675,7,153,51,18
20/05/2022,32,1058,86,1,316,35,474,50,25
21/05/2022,23,960,63,1,641,6,165,46,24
22/05/2022,21,1003,40,1,442,49,239,42,18
23/05/2022,18,1016,66,0,161,61,481,44,27
24/05/2022,27,1040,28,0,351,23,137,50,18
25/05/2022,23,1000,55,1,110,80,97,57,26
26/05/2022,16,951,97,0,527,75,482,68,40
27/05/2022,31,925,73,1,884,59,279,58,21
28/05/2022,31,1049,62,1,595,68,150,42,31
29/05/2022,28,971,86,0,258,31,231,48,22
30/05/2022,32,879,26,1,305,54,477,35,24
31/05/2022,24,967,63,0,155,75,185,42,25
01/06/2022,16,983,45,0,346,38,296,68,27
02/06/2022,26,974,51,0,699,62,253,56,21
03/06/2022,20,1047,55,1,600,1,182,55,26
04/06/2022,22,1194,92,0,982,5,124,32,36
05/06/2022,16,942,98,1,959,57,171,51,30
06/06/2022,21,1015,62,1,865,4,327,61,28
07/06/2022,26,1041,75,1,991,84,88,62,28
08/06/2022,23,917,75,0,147,48,446,41,31
09/06/2022,25,978,27,0,855,3,485,58,29
10/06/2022,25,968,95,0,484,58,216,41,25
11/06/2022,31,1055,23,1,585,21,129,64,26
12/06/2022,29,1011,87,0,839,26,188,56,26
13/06/2022,32,993,96,0,605,31,305,48,24
14/06/2022,13,999,32,1,978,1,243,56,20
15/06/2022,18,1023,61,1,525,45,62,31,25
16/06/2022,33,950,21,0,690,34,135,45,24
17/06/2022,20,1026,62,0,685,78,425,62,35
18/06/2022,19,1025,54,0,850,72,15,58,32
19/06/2022,19,981,71,0,950,10,291,61,22
20/06/2022,23,970,44,0,143,19,83,54,20
21/06/2022,30,945,83,0,650,91,448,53,32
22/06/2022,14,996,74,0,889,48,227,45,30
23/06/2022,31,998,34,1,305,74,328,58,22
24/06/2022,20,994,61,1,821,79,34,50,26
25/06/2022,32,1090,85,0,557,51,305,33,28
26/06/2022,16,1003,49,1,891,45,152,66,23
27/06/2022,29,927,29,1,497,89,475,48,23
28/06/2022,31,1063,21,1,497,72,358,49,32
29/06/2022,26,1063,40,1,107,92,408,48,27
30/06/2022,31,996,74,1,847,75,188,54,34
01/07/2022,35,1007,87,0,390,2,368,50,26
02/07/2022,24,997,45,0,746,34,303,31,24
03/07/2022,23,1010,32,1,650,77,124,59,19
04/07/2022,22,1059,43,0,530,73,236,51,23
05/07/2022,29,1013,86,0,791,58,496,55,24
06/07/2022,23,1022,96,1,356,88,319,57,17
07/07/2022,19,987,47,0,774,17,153,45,25
08/07/2022,30,966,59,0,135,27,85,36,19
09/07/2022,18,1060,77,0,197,25,34,35,27
10/07/2022,22,998,30,0,664,7,95,49,24
11/07/2022,28,963,98,1,357,36,400,58,20
12/07/2022,35,974,33,0,968,88,21,57,29
13/07/2022,25,1053,99,0,337,86,199,49,28
14/07/2022,18,1030,59,0,204,5,108,51,18
15/07/2022,28,988,45,0,179,53,301,49,19
16/07/2022,25,1059,24,0,884,47,59,52,24
17/07/2022,23,932,47,0,389,21,478,50,25
18/07/2022,24,1067,95,1,771,43,156,39,27
19/07/2022,23,1001,20,1,101,27,188,51,23
20/07/2022,31,1060,79,0,501,21,481,35,25
21/07/2022,24,990,78,0,615,82,481,55,34
22/07/2022,29,889,80,1,107,92,324,71,22
23/07/2022,20,990,54,1,631,84,29,52,12
24/07/2022,28,926,44,0,429,3,411,49,22
25/07/2022,30,1048,21,1,331,51,82,50,17
26/07/2022,29,1021,70,1,670,13,33,74,22
27/07/2022,24,1010,58,0,903,86,290,44,31
28/07/2022,29,964,44,1,380,98,267,49,18
29/07/2022,28,988,20,1,690,37,230,53,21
30/07/2022,19,1038,41,0,913,74,18,63,31
31/07/2022,29,954,65,0,786,97,142,52,26
01/08/2022,23,984,36,1,475,35,22,53,18
02/08/2022,17,1068,36,1,189,92,272,58,19
03/08/2022,13,975,55,1,245,21,93,69,10
04/08/2022,20,1015,20,1,592,83,130,68,19
05/08/2022,28,997,41,0,588,91,444,47,17
06/08/2022,22,1049,27,1,869,3,390,39,37
07/08/2022,24,1052,66,1,673,76,235,47,24
08/08/2022,24,987,34,1,220,70,272,53,21
09/08/2022,30,965,55,1,650,66,244,40,14
10/08/2022,17,1069,73,1,190,44,234,54,24
11/08/2022,23,1012,60,0,481,74,342,49,29
12/08/2022,31,1000,79,0,112,80,122,39,30
13/08/2022,23,992,47,1,973,11,71,60,14
14/08/2022,19,993,65,1,375,18,143,58,16
15/08/2022,18,999,25,0,421,99,428,66,27
16/08/2022,20,1073,88,0,415,86,278,52,29
17/08/2022,22,970,87,1,310,20,372,44,21
18/08/2022,22,988,96,1,350,7,110,42,17
19/08/2022,21,1079,41,0,834,81,186,60,24
20/08/2022,18,1055,43,1,698,13,122,43,21
21/08/2022,25,945,37,1,420,47,212,55,14
22/08/2022,29,1042,90,1,674,32,113,76,21
23/08/2022,21,1027,34,0,125,70,359,45,26
24/08/2022,25,1076,84,1,513,31,355,55,20
25/08/2022,16,1108,91,0,753,35,29,41,25
26/08/2022,31,1082,30,0,717,38,469,61,28
27/08/2022,12,969,99,1,197,4,393,48,29
28/08/2022,21,1025,55,1,474,20,336,46,10
29/08/2022,23,936,28,0,358,38,99,37,14
30/08/2022,30,1021,83,1,489,7,177,51,20
31/08/2022,21,1037,78,0,691,27,62,52,25
01/09/2022,34,1016,100,0,855,84,24,63,37
02/09/2022,26,1012,45,1,412,8,251,54,18
03/09/2022,22,1014,33,0,627,48,223,50,20
04/09/2022,26,1062,80,0,357,94,277,54,26
05/09/2022,24,918,32,0,364,57,18,59,16
06/09/2022,24,1079,36,0,324,43,376,45,34
07/09/2022,27,1047,48,1,481,61,11,39,20
08/09/2022,22,998,72,1,957,63,349,37,9
09/09/2022,21,1074,49,1,594,78,404,53,27
10/09/2022,25,1063,43,0,823,70,4,55,29
11/09/2022,37,950,51,0,687,13,78,41,20
12/09/2022,27,906,92,1,511,17,127,52,17
13/09/2022,27,972,74,0,897,23,47,66,16
14/09/2022,27,1013,39,0,680,33,216,62,25
15/09/2022,35,1009,53,1,786,38,433,48,26
16/09/2022,28,1016,30,1,603,8,60,54,14
17/09/2022,24,990,84,0,442,7,295,45,25
18/09/2022,21,1093,66,1,109,36,300,35,19
19/09/2022,33,1082,47,1,872,46,381,32,21
20/09/2022,25,994,61,1,132,84,489,48,15
21/09/2022,28,979,90,1,633,54,173,65,20
22/09/2022,21,979,33,0,169,2,272,47,16
23/09/2022,23,1009,38,1,590,66,372,44,16
24/09/2022,33,1016,37,1,319,93,350,44,21
25/09/2022,27,1032,27,1,428,89,481,38,20
26/09/2022,29,1033,60,0,361,7,169,45,21
27/09/2022,17,1022,32,0,202,64,422,66,26
28/09/2022,30,908,37,0,977,90,461,66,26
29/09/2022,22,1024,88,0,644,78,266,50,30
30/09/2022,23,885,77,1,760,73,236,38,14
01/10/2022,34,1029,39,1,290,83,278,46,18
02/10/2022,37,985,30,1,796,85,280,37,22
03/10/2022,32,1004,79,0,981,59,484,62,20
04/10/2022,25,997,31,0,404,92,300,37,13
05/10/2022,35,1035,83,1,378,40,98,38,20
06/10/2022,32,963,51,0,370,4,490,59,18
07/10/2022,23,969,66,1,755,26,453,62,13
08/10/2022,47,954,53,1,960,34,8,45,16
09/10/2022,32,989,80,0,987,71,36,53,33
10/10/2022,26,904,36,1,939,75,98,59,24
11/10/2022,30,1018,100,0,642,31,166,45,18
12/10/2022,33,1022,83,0,478,97,34,30,16
13/10/2022,34,937,60,1,526,4,50,57,14
14/10/2022,33,900,96,0,662,45,428,65,24
15/10/2022,35,970,20,0,207,94,47,63,25
16/10/2022,38,896,75,0,840,68,375,51,27
17/10/2022,28,1071,89,0,984,76,268,61,19
18/10/2022,38,1084,75,1,631,74,359,40,19
19/10/2022,33,1020,63,1,365,15,410,50,19
20/10/2022,31,971,53,1,408,52,319,32,10
21/10/2022,39,1102,94,1,715,59,321,62,22
22/10/2022,29,1030,39,1,517,29,428,53,20
23/10/2022,30,964,76,0,977,67,262,43,18
24/10/2022,40,1079,63,0,237,96,233,39,15
25/10/2022,33,962,77,0,381,23,74,56,17
26/10/2022,25,946,45,1,162,6,328,54,3
27/10/2022,48,1057,57,0,551,40,344,58,21
28/10/2022,26,971,55,1,112,74,104,47,17
29/10/2022,26,1045,88,1,799,97,6,47,19
30/10/2022,31,1024,92,1,983,86,273,43,28
31/10/2022,21,995,85,0,427,11,155,69,20
01/11/2022,24,1082,93,0,841,88,247,38,25
02/11/2022,38,929,70,1,672,83,120,57,19
03/11/2022,30,1011,47,1,911,26,479,51,17
04/11/2022,28,911,48,0,537,83,105,45,19
05/11/2022,41,905,95,0,909,10,218,58,20
06/11/2022,34,1009,96,1,276,99,59,22,22
07/11/2022,37,954,72,0,189,67,394,42,26
08/11/2022,31,994,43,1,328,51,434,38,9
09/11/2022,25,1068,46,0,685,22,182,49,22
10/11/2022,31,1073,79,0,105,80,499,51,31
11/11/2022,30,999,55,0,789,47,106,59,17
12/11/2022,24,998,52,1,287,48,282,44,11
13/11/2022,28,989,70,1,815,33,222,45,17
14/11/2022,33,1072,22,1,412,41,17,43,8
15/11/2022,30,1091,31,0,747,52,497,61,21
16/11/2022,31,1016,71,0,477,25,11,40,17
17/11/2022,36,1077,55,1,925,39,354,68,17
18/11/2022,35,985,24,0,417,35,84,57,17
19/11/2022,40,963,97,0,462,15,183,72,11
20/11/2022,27,942,77,0,785,58,21,39,21
21/11/2022,27,1057,42,1,218,58,459,43,15
22/11/2022,35,1011,53,0,574,7,195,36,18
23/11/2022,32,989,89,1,934,19,460,49,14
24/11/2022,30,1027,59,0,903,68,88,49,24
25/11/2022,34,863,32,0,661,69,188,52,16
26/11/2022,34,996,94,0,497,36,296,69,21
27/11/2022,26,1036,46,0,360,2,290,59,26
28/11/2022,37,1033,76,1,910,34,137,37,21
29/11/2022,44,1001,53,1,535,24,56,66,18
30/11/2022,35,1094,33,1,145,72,150,46,15
01/12/2022,42,992,39,0,603,67,313,33,17
02/12/2022,24,1027,51,1,739,58,466,69,26
03/12/2022,27,1012,29,1,997,61,495,49,19
04/12/2022,31,987,88,0,293,36,49,43,15
05/12/2022,36,1026,71,0,876,18,326,54,25
06/12/2022,30,1017,42,1,473,73,56,38,11
07/12/2022,46,1026,26,0,887,66,367,43,30
08/12/2022,40,906,36,1,607,4,32,64,8
09/12/2022,25,993,96,1,729,43,20,46,17
10/12/2022,36,956,97,0,125,47,498,88,26
11/12/2022,39,1006,63,1,602,47,290,70,16
12/12/2022,33,991,65,0,703,9,339,60,15
13/12/2022,34,955,100,0,643,13,464,54,21
14/12/2022,25,907,34,0,361,53,451,49,16
15/12/2022,41,1007,58,0,363,27,309,37,11
16/12/2022,27,980,52,1,400,27,24,44,9
17/12/2022,44,906,64,0,753,23,20,29,11
18/12/2022,41,1035,92,1,108,12,127,44,14
19/12/2022,41,945,32,1,920,78,115,51,19
20/12/2022,30,1069,74,0,860,10,430,43,24
21/12/2022,41,1004,68,1,542,98,357,52,25
22/12/2022,36,950,97,0,673,44,119,50,20
23/12/2022,28,973,33,0,212,2,58,23,13
24/12/2022,32,919,41,1,977,37,79,46,9
25/12/2022,39,1006,82,0,725,16,364,62,28
26/12/2022,26,1019,61,0,102,88,445,57,20
27/12/2022,33,972,27,0,859,83,9,38,29
28/12/2022,29,986,70,1,269,63,155,47,7
29/12/2022,35,990,49,1,949,53,30,41,19
30/12/2022,26,1034,75,0,317,4,322,47,23
31/12/2022,32,937,39,0,647,100,408,53,17
01/01/2023,39,974,94,0,423,17,423,55,25
02/01/2023,34,1013,24,1,115,92,193,43,15
03/01/2023,31,1129,97,0,658,88,481,49,28
04/01/2023,28,1047,47,1,651,32,331,35,11
05/01/2023,42,992,21,1,524,63,98,48,11
06/01/2023,36,1051,55,0,213,89,395,61,28
07/01/2023,27,1008,65,0,599,65,80,61,21
08/01/2023,33,979,31,0,706,11,474,61,30
09/01/2023,29,922,72,1,960,68,427,55,28
10/01/2023,24,1090,42,0,449,58,243,67,23
11/01/2023,34,1036,36,1,595,86,261,57,8
12/01/2023,31,1000,59,0,519,60,495,50,27
13/01/2023,37,1018,76,0,181,97,289,48,24
14/01/2023,24,931,50,1,521,45,157,50,13
15/01/2023,36,1031,48,1,335,35,469,48,19
16/01/2023,34,961,42,0,545,13,440,43,16
17/01/2023,33,1031,64,1,240,93,232,52,18
18/01/2023,33,984,81,1,518,62,329,42,17
19/01/2023,31,968,74,0,802,27,236,63,26
20/01/2023,27,1054,97,1,880,71,425,37,26
21/01/2023,34,1019,68,1,399,94,464,49,20
22/01/2023,36,915,59,0,280,46,148,57,13
23/01/2023,34,995,74,1,768,66,424,76,15
24/01/2023,35,1020,96,1,981,66,168,51,28
25/01/2023,36,1065,92,0,623,41,50,51,20
26/01/2023,28,944,98,1,407,1,251,37,16
27/01/2023,31,1022,95,1,878,69,497,58,27
28/01/2023,39,992,77,1,335,40,56,48,14
29/01/2023,37,977,30,1,662,67,444,72,9
30/01/2023,34,1045,39,1,382,92,38,46,14
31/01/2023,43,1020,75,0,605,65,24,48,17
01/02/2023,30,994,30,1,182,4,454,45,8
02/02/2023,48,985,62,1,796,59,172,61,13
03/02/2023,42,1128,50,1,310,18,105,49,14
04/02/2023,33,984,60,1,424,31,92,37,10
05/02/2023,38,959,23,1,403,27,382,45,15
06/02/2023,33,1048,24,0,894,95,95,46,27
07/02/2023,32,956,77,1,697,5,36,60,21
08/02/2023,37,998,36,1,480,61,371,70,11
09/02/2023,29,1098,86,0,583,58,437,49,29
10/02/2023,22,1005,92,1,801,50,279,37,19
11/02/2023,24,919,33,1,835,89,8,42,9
12/02/2023,40,1125,63,0,110,6,116,54,20
13/02/2023,40,1017,68,0,467,52,145,47,21
14/02/2023,37,1033,74,1,217,91,103,58,22
15/02/2023,30,962,51,0,752,29,202,47,16
16/02/2023,43,946,21,1,756,1,95,42,21
17/02/2023,40,952,74,1,933,100,475,44,21
18/02/2023,32,968,91,1,747,2,101,51,17
19/02/2023,31,969,81,1,393,40,158,53,7
20/02/2023,28,991,97,1,701,14,70,52,13
21/02/2023,36,1024,83,0,309,36,213,45,16
22/02/2023,36,916,35,0,954,44,411,54,22
23/02/2023,28,1078,65,1,112,72,44,39,17
24/02/2023,28,1038,52,0,284,13,473,39,23
25/02/2023,44,988,24,1,462,34,339,38,10
26/02/2023,33,989,52,0,272,91,464,49,19
27/02/2023,26,969,35,1,727,31,195,60,20
28/02/2023,32,988,36,0,200,89,216,38,17
01/03/2023,23,1018,86,1,162,54,127,45,13
02/03/2023,34,1068,97,1,885,23,413,48,23
03/03/2023,22,890,82,0,894,34,469,57,21
04/03/2023,27,1049,67,1,618,0,494,41,17
05/03/2023,42,982,59,1,451,13,459,46,15
06/03/2023,31,1007,66,0,117,44,317,57,22
07/03/2023,30,1065,43,0,683,7,474,36,30
08/03/2023,20,978,43,0,877,83,38,42,26
09/03/2023,30,1036,64,0,988,67,339,61,27
10/03/2023,32,959,86,1,570,60,366,46,20
11/03/2023,39,915,40,1,971,94,42,49,24
12/03/2023,31,940,96,0,206,72,9,43,16
13/03/2023,24,921,90,0,936,79,114,30,25
14/03/2023,31,1049,29,0,257,38,83,64,13
15/03/2023,33,967,31,0,390,6,347,37,28
16/03/2023,24,947,69,1,804,53,261,65,9
17/03/2023,35,1045,57,1,174,35,381,45,26
18/03/2023,43,1018,71,0,686,89,370,48,31
19/03/2023,31,1067,99,1,517,22,222,48,18
20/03/2023,30,1024,43,1,884,95,37,56,22
21/03/2023,24,1086,43,0,188,59,148,63,19
22/03/2023,28,943,74,0,133,92,242,56,25
23/03/2023,39,1006,42,1,130,97,86,47,15
24/03/2023,23,973,99,0,222,86,493,56,19
25/03/2023,37,985,69,0,321,47,244,44,16
26/03/2023,30,1027,96,0,752,20,352,57,29
27/03/2023,28,1066,67,0,950,54,343,62,16
28/03/2023,21,998,30,1,617,48,433,53,18
29/03/2023,32,984,56,0,104,61,35,43,20
30/03/2023,36,935,57,1,926,82,334,54,15
31/03/2023,29,917,72,1,591,41,289,60,9
01/04/2023,21,998,22,1,698,79,64,61,17
02/04/2023,20,1103,53,1,235,53,287,44,16
03/04/2023,24,999,68,0,497,66,93,62,20
04/04/2023,29,1051,23,1,274,2,397,62,25
05/04/2023,27,997,94,1,448,24,429,47,22
06/04/2023,29,987,39,0,482,25,62,52,26
07/04/2023,25,971,55,0,109,59,132,68,20
08/04/2023,25,1022,23,0,641,20,216,63,28
09/04/2023,18,973,94,0,872,63,51,46,31
10/04/2023,22,955,43,1,596,23,164,47,18
11/04/2023,29,1036,96,1,643,50,365,57,31
12/04/2023,19,978,82,0,817,6,463,57,39
13/04/2023,25,1040,31,0,897,68,64,44,29
14/04/2023,23,965,90,0,805,37,272,50,21
15/04/2023,37,985,81,1,585,10,341,44,27
16/04/2023,22,973,65,0,365,64,133,40,29
17/04/2023,26,1008,50,0,805,83,134,47,36
18/04/2023,25,1015,63,0,911,25,47,30,22
19/04/2023,26,1014,52,1,358,10,9,41,19
20/04/2023,25,945,91,1,979,72,302,46,26
21/04/2023,25,1052,37,0,274,26,241,39,26
22/04/2023,29,936,51,0,779,37,82,58,32
23/04/2023,26,925,28,0,566,2,409,56,28
24/04/2023,31,1093,81,0,638,61,320,58,34
25/04/2023,27,1042,71,0,598,25,270,57,28
26/04/2023,16,1054,28,1,663,6,284,51,27
27/04/2023,30,942,39,1,634,8,388,56,25
28/04/2023,26,910,22,0,417,60,93,64,28
29/04/2023,25,1062,42,1,394,27,232,49,26
30/04/2023,23,1087,32,0,580,76,387,43,22
